FIRE_YEAR,ICS_COMPLEX_NAME,FIRE_NAME,MEMBER_INC_IDENTIFIER,CPLX_INC_IDENTIFIER,CPLX_INCIDENT_ID,MEMBER_INCIDENT_ID,FOD_JOIN_INCIDENT_ID,,,,,,,,,,,,,,,,
2008,SKU LIGHTNING COMPLEX,LIGHT #7 - LUCKY,,,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2008,SKU LIGHTNING COMPLEX,LIGHT #3/MILLER,,,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2008,SKU LIGHTNING COMPLEX,LIGHT #9 - CRAM,,,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2008,SKU LIGHTNING COMPLEX,LIGHT #10 - LAKE,,,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2008,CAHABA FOREST COMPLEX,CAHABA FOREST,,,2008_AL-ALS-20080302-1_CAHABA FOREST,2008_AL-ALS-20080302-1_CAHABA FOREST,2008_AL-ALS-20080302-1_CAHABA FOREST,,,,,,,,,,,,,,,,
2008,PETERSON COMPLEX,POPCORN,,,2008_CA-LNF-002782_PETERSON COMPLEX,2008_CA-LNF-002782_PETERSON COMPLEX,2008_CA-LNF-002782_PETERSON COMPLEX,,,,,,,,,,,,,,,,
2009,FRIENDSHIP COMPLEX ,FRIENDSHIP COMPLEX,,,2009_TN-CNF-000012_FRIENDSHIP COMPLEX,2009_TN-CNF-000012_FRIENDSHIP COMPLEX,2009_TN-CNF-000012_FRIENDSHIP COMPLEX,,,,,,,,,,,,,,,,
2009,FC EAST COMPLEX,MCKINLEY,,,2009_CA-BDF-7866_FC EAST COMPLEX,2009_CA-BDF-7866_FC EAST COMPLEX,2009_CA-BDF-7866_FC EAST COMPLEX,,,,,,,,,,,,,,,,
2009,CHINA COMPLEX,CHINA COMPLEX,,,2009_CA-SQF-001724_CHINA COMPLEX,2009_CA-SQF-001724_CHINA COMPLEX,2009_CA-SQF-001724_CHINA COMPLEX,,,,,,,,,,,,,,,,
2009,CEDAR BENCH COMPLEX,BENCH,,,2009_UT-DIF-090431_CEDAR BENCH COMPLEX,2009_UT-DIF-090431_CEDAR BENCH COMPLEX,2009_UT-DIF-090431_CEDAR BENCH COMPLEX,,,,,,,,,,,,,,,,
2009,CEDAR BENCH COMPLEX,TWIN PEAKS,,,2009_UT-DIF-090431_CEDAR BENCH COMPLEX,2009_UT-DIF-090431_CEDAR BENCH COMPLEX,2009_UT-DIF-090431_CEDAR BENCH COMPLEX,,,,,,,,,,,,,,,,
2009,COUGAR RIDGE COMPLEX,COUGAR RIDGE,,,2009_OR-WWF-000368_COUGAR RIDGE,2009_OR-WWF-000368_COUGAR RIDGE,2009_OR-WWF-000368_COUGAR RIDGE,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF BV HAPPY,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,COUGAR RIDGE COMPLEX,MEADOW MOUNTAIN,,,2009_OR-WWF-000368_COUGAR RIDGE,2009_OR-WWF-000368_COUGAR RIDGE,2009_OR-WWF-000368_COUGAR RIDGE,,,,,,,,,,,,,,,,
2009,NORTH FORK COMPLEX,KELSEY MEADOWS,,,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,,,,,,,,,,,,,,,,
2009,NORTH FORK COMPLEX,KELSAY BUTTE,,,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,,,,,,,,,,,,,,,,
2009,NORTH FORK COMPLEX,ROUND MEADOWS,,,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,,,,,,,,,,,,,,,,
2009,NORTH FORK COMPLEX,WINOM BUTTE,,,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,,,,,,,,,,,,,,,,
2009,NORTH FORK COMPLEX,BIG HORN,,,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,,,,,,,,,,,,,,,,
2009,NORTH FORK COMPLEX,KELSEY CREEK,,,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,2009_OR-UMF-000144_NORTH FORK COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,FALCON,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,BACKBONE COMPLEX,REDSPOT,,,2009_CA-SRF-1131_BACKBONE,2009_CA-SRF-1131_BACKBONE,2009_CA-SRF-1131_BACKBONE,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF DG POWER,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF DG DUNCAN,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF DG YELLOW,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,RUBY COMPLEX,RUBY,,,2009_AZ-KNF-000370_RUBY COMPLEX,2009_AZ-KNF-000370_RUBY COMPLEX,2009_AZ-KNF-000370_RUBY COMPLEX,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF BV GROUSE,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF DH DOUBLE,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,SUSIE COMPLEX,LT-12,,,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,,,,,,,,,,,,,,,,
2009,SUSIE COMPLEX,LT-16,,,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,,,,,,,,,,,,,,,,
2009,SUSIE COMPLEX,LT-20,,,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,,,,,,,,,,,,,,,,
2009,HAT CREEK COMPLEX,LOAF,,,2009_CA-LNF-3923_HAT CREEK COMPLEX,2009_CA-LNF-3923_HAT CREEK COMPLEX,2009_CA-LNF-3923_HAT CREEK COMPLEX,,,,,,,,,,,,,,,,
2009,HAT CREEK COMPLEX,BROWN,,,2009_CA-LNF-3923_HAT CREEK COMPLEX,2009_CA-LNF-3923_HAT CREEK COMPLEX,2009_CA-LNF-3923_HAT CREEK COMPLEX,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDFDH UPPER,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF DH MUD,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF DH EAST DAMON,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF DH DAMON,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF DG RAIL,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF BV STONE,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF DH BUTTE,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,SHU LIGHTNING COMPLEX 2009,GOOSE,,,2009_CA-SHU-5594_SHU LIGHTNING,2009_CA-SHU-5594_SHU LIGHTNING,2009_CA-SHU-5594_SHU LIGHTNING,,,,,,,,,,,,,,,,
2009,SHU LIGHTNING COMPLEX 2009,CHALK,,,2009_CA-SHU-5594_SHU LIGHTNING,2009_CA-SHU-5594_SHU LIGHTNING,2009_CA-SHU-5594_SHU LIGHTNING,,,,,,,,,,,,,,,,
2009,UPPER COMPLEX 2009,MDF BV MCKAY,,,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,2009_CA-MDF-266_UPPER COMPLEX,,,,,,,,,,,,,,,,
2009,ELK SUMMIT COMPLEX,LITTLE DEAD ELK,,,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,,,,,,,,,,,,,,,,
2009,ELK SUMMIT COMPLEX,DUCK,,,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,,,,,,,,,,,,,,,,
2009,ELK SUMMIT COMPLEX,HOO DOO,,,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,,,,,,,,,,,,,,,,
2009,ELK SUMMIT COMPLEX,CEDAR RIDGE,,,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,,,,,,,,,,,,,,,,
2009,ELK SUMMIT COMPLEX,CEDAR CREEK,,,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,,,,,,,,,,,,,,,,
2009,ELK SUMMIT COMPLEX,FRIDAY,,,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,,,,,,,,,,,,,,,,
2009,ELK SUMMIT COMPLEX,KIDNEY,,,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,,,,,,,,,,,,,,,,
2009,ELK SUMMIT COMPLEX,RUPE,,,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,,,,,,,,,,,,,,,,
2009,SHU LIGHTNING COMPLEX 2009,BACKBONE,,,2009_CA-SHU-5594_SHU LIGHTNING,2009_CA-SHU-5594_SHU LIGHTNING,2009_CA-SHU-5594_SHU LIGHTNING,,,,,,,,,,,,,,,,
2009,SUSIE COMPLEX,LT-1,,,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,,,,,,,,,,,,,,,,
2009,SUSIE COMPLEX,LT-2,,,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,,,,,,,,,,,,,,,,
2009,SUSIE COMPLEX,LT-3,,,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,,,,,,,,,,,,,,,,
2009,SUSIE COMPLEX,LT-4,,,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,,,,,,,,,,,,,,,,
2009,SUSIE COMPLEX,LT-7,,,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,,,,,,,,,,,,,,,,
2009,SUSIE COMPLEX,LT-10,,,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,,,,,,,,,,,,,,,,
2009,SUSIE COMPLEX,LT-13,,,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,,,,,,,,,,,,,,,,
2009,SUSIE COMPLEX,LT-14,,,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,2009_CA-SRF-1070_SUSIE COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,DEER CREEK,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,LONESOME LAKE,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,THE GROOM,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,IRON MOUNTAIN,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,NERVOUS BRIDE,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,LION COMPLEX,GRANITE,,,2009_CA-SQF-2139_LION COMPLEX,2009_CA-SQF-2139_LION COMPLEX,2009_CA-SQF-2139_LION COMPLEX,,,,,,,,,,,,,,,,
2009,LION COMPLEX,LION,,,2009_CA-SQF-2139_LION COMPLEX,2009_CA-SQF-2139_LION COMPLEX,2009_CA-SQF-2139_LION COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,GOLD HILL,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,MEADOW MOUNTAIN,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,MEADOW RIDGE,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,MEADOW SPOT,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,MEADOW MTN 2,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,MEADOW MTN 3,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,BULLEN,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,BUCK,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,DOWNEY,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,KINDEY CREEK,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,CIRCLE PEAK 1,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,CIRCLE PEAK 2,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,TUNNEL CREEK,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,CAPTAIN,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,ALPINE BALDY,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,HARLAN,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,MALACHITE,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,TRAP,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,OLSON CREEK,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,WILEY CREEK,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,LIME,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,WILEY RIDGE,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,TROUT CREEK,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,TUMBLEBUG COMPLEX,TUMBLEBUG,,,2009_OR-WIF-145_TUMBLEBUG COMPLEX,2009_OR-WIF-145_TUMBLEBUG COMPLEX,2009_OR-WIF-145_TUMBLEBUG COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,LAMB,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,ESTRABROOK,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,CALLAHAN RIDGE,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,COW CAMP,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,RED APPLE,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,CURTIS,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,ABBOTT,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,WHISKEY,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,OLD MAN,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,SOUP,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,COUGAR,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,HUCKLEBERRY,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,DEEP CUT,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,JADE,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,COUGAR BUTTE,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,CHEVLON COMPLEX,DURFEE,,,2009_AZ-ASF-090261_CHEVLON COMPLEX,2009_AZ-ASF-090261_CHEVLON COMPLEX,2009_AZ-ASF-090261_CHEVLON COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,800 ROAD,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,PEAVINE,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,GREEN PRAIRIE,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,RHODODENDRON,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,GOLD HILL COMPLEX,WINCHESTER,,,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,2009_WA-MSF-00177_GOLD HILL COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,CURTIS II,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,PARADISE,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
2009,TILLER COMPLEX,KAILEGH,,,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,2009_OR-UPF-009121_TILLER COMPLEX,,,,,,,,,,,,,,,,
